dataset,sample_id,decision,risk_score,poisoned,reasons
clean_subset,classification/train/2/train_01599.png,REVIEW,0.6371,False,9 of 15 nearest neighbours have a different candidate label; embedding is 3.6 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/2/train_01611.png,QUARANTINE,0.8177,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 10% confidence to the candidate label
clean_subset,classification/train/3/train_01654.png,REVIEW,0.6656,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 27% confidence to the candidate label
clean_subset,classification/train/1/train_01836.png,QUARANTINE,0.8426,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 19% confidence to the candidate label; embedding is 3.8 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/3/train_01917.png,REVIEW,0.7063,False,12 of 15 nearest neighbours have a different candidate label; embedding is 1.7 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/7/train_01942.png,QUARANTINE,0.7824,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 21% confidence to the candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/7/train_01945.png,QUARANTINE,0.8972,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 19% confidence to the candidate label; embedding is 3.5 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/4/train_01959.png,REVIEW,0.6877,False,8 of 15 nearest neighbours have a different candidate label; embedding is 3.2 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/5/train_02112.png,REVIEW,0.7064,False,14 of 15 nearest neighbours have a different candidate label
clean_subset,classification/train/3/train_02250.png,QUARANTINE,0.7604,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 18% confidence to the candidate label
clean_subset,classification/train/5/train_02278.png,QUARANTINE,0.7944,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 18% confidence to the candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/3/train_02342.png,REVIEW,0.6248,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 28% confidence to the candidate label
clean_subset,classification/train/4/train_02404.png,REVIEW,0.6489,False,10 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 25% confidence to the candidate label
clean_subset,classification/train/5/train_02604.png,REVIEW,0.6746,False,11 of 15 nearest neighbours have a different candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/2/train_02645.png,QUARANTINE,0.7551,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 21% confidence to the candidate label
clean_subset,classification/train/1/train_02659.png,REVIEW,0.7396,False,12 of 15 nearest neighbours have a different candidate label; embedding is 2.2 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/4/train_02780.png,REVIEW,0.6403,False,cross-validated classifier assigns only 22% confidence to the candidate label; embedding is 2.1 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/3/train_03154.png,QUARANTINE,0.9908,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 3.2 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/6/train_03320.png,QUARANTINE,0.8734,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 5% confidence to the candidate label
clean_subset,classification/train/4/train_03422.png,REVIEW,0.6232,False,cross-validated classifier assigns only 17% confidence to the candidate label; embedding is 1.5 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/8/train_03559.png,REVIEW,0.7077,False,10 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label; embedding is 2.1 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/7/train_03563.png,REVIEW,0.7476,False,9 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 20% confidence to the candidate label; embedding is 2.8 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/5/train_03631.png,REVIEW,0.6402,False,11 of 15 nearest neighbours have a different candidate label
clean_subset,classification/train/7/train_03799.png,QUARANTINE,0.809,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 19% confidence to the candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/3/train_03867.png,REVIEW,0.6279,False,13 of 15 nearest neighbours have a different candidate label
clean_subset,classification/train/7/train_03957.png,QUARANTINE,0.7799,False,12 of 15 nearest neighbours have a different candidate label; embedding is 2.7 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/3/train_03992.png,REVIEW,0.6767,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 26% confidence to the candidate label
clean_subset,classification/train/5/train_03993.png,REVIEW,0.648,False,9 of 15 nearest neighbours have a different candidate label; embedding is 2.8 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/1/train_04012.png,QUARANTINE,0.7616,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 24% confidence to the candidate label
clean_subset,classification/train/5/train_04060.png,QUARANTINE,0.8612,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 9% confidence to the candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/3/train_04099.png,REVIEW,0.7307,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 16% confidence to the candidate label
clean_subset,classification/train/3/train_04182.png,REVIEW,0.6287,False,10 of 15 nearest neighbours have a different candidate label
clean_subset,classification/train/7/train_04197.png,QUARANTINE,0.8389,False,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 14% confidence to the candidate label; embedding is 3.3 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/3/train_04271.png,QUARANTINE,0.7666,False,12 of 15 nearest neighbours have a different candidate label; embedding is 3.4 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/7/train_04356.png,REVIEW,0.6413,False,9 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 22% confidence to the candidate label
clean_subset,classification/train/7/train_04478.png,QUARANTINE,0.8143,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/4/train_04498.png,QUARANTINE,0.8539,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label; embedding is 3.8 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/1/train_04536.png,REVIEW,0.6232,False,embedding is 4.0 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/7/train_04544.png,QUARANTINE,0.9153,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 11% confidence to the candidate label; embedding is 2.8 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/5/train_04675.png,QUARANTINE,0.8121,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 15% confidence to the candidate label
clean_subset,classification/train/5/train_04802.png,REVIEW,0.6632,False,12 of 15 nearest neighbours have a different candidate label; embedding is 1.6 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/7/train_04808.png,REVIEW,0.631,False,9 of 15 nearest neighbours have a different candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/2/train_04954.png,REVIEW,0.6861,False,8 of 15 nearest neighbours have a different candidate label; embedding is 4.0 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/7/train_04960.png,REVIEW,0.7031,False,9 of 15 nearest neighbours have a different candidate label; embedding is 3.4 standard deviations farther from its candidate-class centroid than typical
clean_subset,classification/train/5/train_04999.png,QUARANTINE,0.9346,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 16% confidence to the candidate label; embedding is 3.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/6/train_00003.png,QUARANTINE,0.9578,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 11% confidence to the candidate label; embedding is 4.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/4/train_00016.png,REVIEW,0.6298,False,embedding is 3.2 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/train_00020.png,QUARANTINE,0.9987,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 0% confidence to the candidate label; embedding is 3.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/2/train_00037.png,QUARANTINE,0.9959,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/6/train_00092.png,QUARANTINE,0.9591,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.4 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/9/train_00118.png,REVIEW,0.7243,False,10 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 21% confidence to the candidate label; embedding is 2.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/train_00139.png,QUARANTINE,0.9966,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.0 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_00156.png,QUARANTINE,0.8894,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label
label_flip_05,classification/train/7/train_00172.png,QUARANTINE,0.9829,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 0% confidence to the candidate label; embedding is 2.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_00190.png,REVIEW,0.6208,False,12 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 27% confidence to the candidate label
label_flip_05,classification/train/0/train_00206.png,QUARANTINE,0.9953,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_00215.png,QUARANTINE,0.9198,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label; embedding is 2.0 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_00220.png,QUARANTINE,0.9862,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.9 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/3/train_00231.png,QUARANTINE,0.876,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 11% confidence to the candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/9/train_00261.png,QUARANTINE,0.943,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_00268.png,QUARANTINE,0.9525,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_00282.png,REVIEW,0.6445,False,8 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 15% confidence to the candidate label
label_flip_05,classification/train/4/train_00293.png,QUARANTINE,0.7667,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/6/train_00294.png,QUARANTINE,0.8972,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 9% confidence to the candidate label; embedding is 2.0 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_00295.png,QUARANTINE,0.9976,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 4.4 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_00353.png,QUARANTINE,0.8424,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label
label_flip_05,classification/train/5/train_00383.png,QUARANTINE,0.9979,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.2 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/train_00412.png,QUARANTINE,0.9908,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 4.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/2/train_00418.png,QUARANTINE,0.9943,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 4.0 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_00436.png,REVIEW,0.6837,False,11 of 15 nearest neighbours have a different candidate label; embedding is 1.7 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_00447.png,QUARANTINE,0.9438,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.2 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_00470.png,QUARANTINE,0.8481,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label
label_flip_05,classification/train/4/train_00486.png,QUARANTINE,0.8402,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 6% confidence to the candidate label
label_flip_05,classification/train/9/train_00488.png,QUARANTINE,0.9937,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 4.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/2/train_00498.png,QUARANTINE,0.9708,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 4.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/3/train_00505.png,QUARANTINE,0.965,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/train_00531.png,QUARANTINE,0.9584,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.9 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/train_00541.png,QUARANTINE,0.9802,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 0% confidence to the candidate label; embedding is 2.7 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/4/train_00544.png,QUARANTINE,0.7903,False,11 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 13% confidence to the candidate label; embedding is 2.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/train_00577.png,QUARANTINE,0.9981,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 0% confidence to the candidate label; embedding is 3.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_00618.png,QUARANTINE,0.9043,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/train_00676.png,QUARANTINE,0.8595,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label
label_flip_05,classification/train/4/train_00703.png,QUARANTINE,0.8615,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 5% confidence to the candidate label
label_flip_05,classification/train/4/train_00737.png,QUARANTINE,0.8784,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label
label_flip_05,classification/train/3/train_00777.png,QUARANTINE,0.8944,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 1.6 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/9/train_00791.png,QUARANTINE,0.9932,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 3.9 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_00801.png,QUARANTINE,0.7836,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 21% confidence to the candidate label
label_flip_05,classification/train/7/train_00841.png,QUARANTINE,0.9835,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/6/train_00844.png,QUARANTINE,0.9965,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.4 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/6/train_00845.png,QUARANTINE,0.9691,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.6 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_00867.png,QUARANTINE,0.8358,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 13% confidence to the candidate label; embedding is 1.7 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/train_00901.png,QUARANTINE,0.9798,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 0% confidence to the candidate label; embedding is 2.7 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/0/train_00963.png,QUARANTINE,0.8984,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 1.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/3/train_00967.png,QUARANTINE,0.7765,False,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 15% confidence to the candidate label
label_flip_05,classification/train/3/train_00970.png,REVIEW,0.7468,False,13 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/7/train_00978.png,REVIEW,0.744,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 23% confidence to the candidate label
label_flip_05,classification/train/7/train_00981.png,QUARANTINE,0.9968,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.0 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_00987.png,QUARANTINE,0.9821,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_00996.png,REVIEW,0.7439,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 15% confidence to the candidate label
label_flip_05,classification/train/0/train_00998.png,QUARANTINE,0.9963,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.2 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_01015.png,QUARANTINE,0.9221,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 1.9 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/9/train_01049.png,QUARANTINE,0.9439,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 5% confidence to the candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/3/train_01063.png,QUARANTINE,0.8922,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 1.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/train_01071.png,QUARANTINE,0.9767,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.7 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/3/train_01078.png,REVIEW,0.7309,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 17% confidence to the candidate label
label_flip_05,classification/train/4/train_01086.png,QUARANTINE,0.8988,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 5% confidence to the candidate label; embedding is 1.8 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_01111.png,QUARANTINE,0.979,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.7 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/3/train_01146.png,QUARANTINE,0.8074,False,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 15% confidence to the candidate label
label_flip_05,classification/train/3/train_01154.png,QUARANTINE,0.9976,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.0 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/3/train_01160.png,QUARANTINE,0.984,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.9 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/3/train_01173.png,QUARANTINE,0.9948,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/9/train_01185.png,QUARANTINE,0.8855,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label
label_flip_05,classification/train/3/train_01200.png,QUARANTINE,0.8096,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 9% confidence to the candidate label
label_flip_05,classification/train/4/train_01207.png,QUARANTINE,0.8363,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 5% confidence to the candidate label
label_flip_05,classification/train/7/train_01211.png,REVIEW,0.6225,False,embedding is 2.4 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/train_01232.png,QUARANTINE,0.8882,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label
label_flip_05,classification/train/8/train_01253.png,QUARANTINE,0.9955,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 3.4 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_01295.png,QUARANTINE,0.9068,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 1.7 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/train_01350.png,QUARANTINE,0.9982,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 0% confidence to the candidate label; embedding is 3.3 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_01370.png,QUARANTINE,0.9386,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.1 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/7/train_01388.png,QUARANTINE,0.8987,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 1.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_01396.png,QUARANTINE,0.9564,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.5 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/5/train_01410.png,QUARANTINE,0.9613,True,14 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 3% confidence to the candidate label; embedding is 3.0 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/train_01427.png,REVIEW,0.6241,False,11 of 15 nearest neighbours have a different candidate label; embedding is 1.6 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/6/train_01433.png,QUARANTINE,0.9584,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 2.4 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/2/train_01499.png,QUARANTINE,0.9944,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 1% confidence to the candidate label; embedding is 4.2 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/6/train_01518.png,QUARANTINE,0.9072,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 1.7 standard deviations farther from its candidate-class centroid than typical
label_flip_05,classification/train/1/train_01542.png,QUARANTINE,0.9465,True,15 of 15 nearest neighbours have a different candidate label; cross-validated classifier assigns only 2% confidence to the candidate label; embedding is 2.3 standard deviations farther from its candidate-class centroid than typical
